sp|P0C9F5|1002L_ASFM2	10500
sp|P0C9F6|1002L_ASFP4	561443
sp|P0C9F3|1002L_ASFWA	561444
sp|Q65210|1003L_ASFB7	10498
sp|P0C9F8|1003L_ASFK5	561445
sp|P0C9F9|1003L_ASFM2	10500
sp|P0C9G0|1003L_ASFP4	561443
sp|P0C9F7|1003L_ASFWA	561444
sp|O55722|101L_IIV6	176652
sp|Q196V8|102R_IIV3	345201
sp|Q196V7|103L_IIV3	345201
sp|Q4U9M9|104K_THEAN	5874
sp|P15711|104K_THEPA	5875
sp|O55723|104L_IIV6	176652
sp|A9CBA2|105R_ADES1	189830
sp|O55724|106L_IIV6	176652
sp|O55725|107L_IIV6	176652
sp|Q196V2|108L_IIV3	345201
sp|Q43495|108_SOLLC	4081
sp|Q6V4H0|10HGO_CATRO	4058
sp|P0C9J4|11011_ASFK5	561445
sp|P0C9J5|11011_ASFM2	10500
sp|P0C9J6|11011_ASFP4	561443
sp|P0C9J2|11011_ASFWA	561444
sp|P0C9J8|11012_ASFK5	561445
sp|P0C9J9|11012_ASFM2	10500
sp|P0C9K1|11013_ASFM2	10500
sp|P0C9K0|11013_ASFWA	561444
sp|P0C9K2|11014_ASFK5	561445
sp|P0C9K3|11014_ASFM2	10500
sp|P0C9J7|1101B_ASFP4	561443
sp|P0C9J3|1101B_ASFWA	561444
sp|P18560|1101L_ASFB7	10498
sp|P0C9G2|1101L_ASFK5	561445
sp|P0C9G3|1101L_ASFM2	10500
sp|P0C9G4|1101L_ASFP4	561443
sp|P0C9G1|1101L_ASFWA	561444
sp|P18559|1102L_ASFB7	10498
sp|P0C9G6|1102L_ASFK5	561445
sp|P0C9G7|1102L_ASFM2	10500
sp|P0C9G8|1102L_ASFP4	561443
sp|P0C9G5|1102L_ASFWA	561444
sp|P0C9G9|1103L_ASFK5	561445
sp|P18558|1104L_ASFB7	10498
sp|P0C9H1|1104L_ASFK5	561445
sp|P0C9H2|1104L_ASFM2	10500
sp|P0C9H3|1104L_ASFP4	561443
sp|P0C9H0|1104L_ASFWA	561444
sp|P18557|1105L_ASFB7	10498
sp|P0C9H5|1105L_ASFM2	10500
sp|P0C9H6|1105L_ASFP4	561443
sp|P0C9H4|1105L_ASFWA	561444
sp|P68744|1106L_ASFB7	10498
sp|P0C9H8|1106L_ASFK5	561445
sp|P0C9H9|1106L_ASFM2	10500
sp|P0C9I0|1106L_ASFP4	561443
sp|P0C9H7|1106L_ASFWA	561444
sp|P0C9I2|1107L_ASFK5	561445
sp|P0C9I3|1107L_ASFM2	10500
sp|P0C9I4|1107L_ASFP4	561443
sp|P0C9I1|1107L_ASFWA	561444
sp|P0C9I6|1108L_ASFK5	561445
sp|P0C9I7|1108L_ASFM2	10500
sp|P0C9I8|1108L_ASFP4	561443
sp|P0C9I5|1108L_ASFWA	561444
sp|P0C9J0|1109L_ASFK5	561445
sp|P0C9J1|1109L_ASFP4	561443
sp|P0C9I9|1109L_ASFWA	561444
sp|P13813|110KD_PLAKN	5850
sp|Q196V0|110R_IIV3	345201
sp|O55726|110R_IIV6	176652
sp|O55727|111R_IIV6	176652
sp|O55728|113L_IIV6	176652
sp|Q196U6|114L_IIV3	345201
sp|O55731|116L_IIV6	176652
sp|Q196U4|116R_IIV3	345201
sp|Q196U3|117L_IIV3	345201
sp|Q196U2|118R_IIV3	345201
sp|Q196U1|119R_IIV3	345201
sp|P0DJZ0|11K_PAVHV	648237
sp|B5KVH4|11S1_CARIL	32201
sp|C0HLM8|11S1_ELAGV	51953
sp|C0HLM9|11S2_ELAGV	51953
sp|Q9XHP0|11S2_SESIN	4182
sp|P19084|11S3_HELAN	4232
sp|P13744|11SB_CUCMA	3661
sp|O55734|120L_IIV6	176652
sp|O55735|121R_IIV6	176652
sp|Q196T8|122R_IIV3	345201
sp|O55736|122R_IIV6	176652
sp|Q196T7|123L_IIV3	345201
sp|O55737|123R_IIV6	176652
sp|Q196T6|124R_IIV3	345201
sp|Q196T5|125R_IIV3	345201
sp|Q196T4|126R_IIV3	345201
sp|O55738|126R_IIV6	176652
sp|O55739|127L_IIV6	176652
sp|P32234|128UP_DROME	7227
sp|P21215|12AH_CLOS4	1507
sp|Q05349|12KD_FRAAN	3747
sp|P80438|12KD_MYCSM	1772
sp|Q92AT0|12OLP_LISIN	272626
sp|Q8GBW6|12S_PROFR	1752
sp|O55740|130R_IIV6	176652
sp|O55741|132L_IIV6	176652
sp|Q91G04|135R_IIV6	176652
sp|O55743|137R_IIV6	176652
sp|O55744|138R_IIV6	176652
sp|O55745|139L_IIV6	176652
sp|P83011|13KDA_SCYCA	7830
sp|P83010|13KDA_TRISC	30494
sp|O23878|13S1_FAGES	3617
sp|O23880|13S2_FAGES	3617
sp|Q9XFM4|13S3_FAGES	3617
sp|P83004|13SB_FAGES	3617
sp|O55746|140L_IIV6	176652
sp|P81928|140U_DROME	7227
sp|O55747|141R_IIV6	176652
sp|P48347|14310_ARATH	3702
sp|P93207|14310_SOLLC	4081
sp|Q9S9Z8|14311_ARATH	3702
sp|Q9C5W6|14312_ARATH	3702
sp|P42643|14331_ARATH	3702
sp|P41932|14331_CAEEL	6239
sp|Q9U408|14331_ECHGR	6210
sp|Q24902|14331_ECHMU	6211
sp|P42648|14331_ENTHI	5759
sp|P49106|14331_MAIZE	4577
sp|Q84J55|14331_ORYSJ	39947
sp|P85938|14331_PSEMZ	3357
sp|Q26540|14331_SCHMA	6183
sp|P93206|14331_SOLLC	4081
sp|Q41418|14331_SOLTU	4113
sp|Q01525|14332_ARATH	3702
sp|Q20655|14332_CAEEL	6239
sp|Q8MUA4|14332_ECHGR	6210
sp|Q8MM75|14332_ECHMU	6211
sp|P42649|14332_ENTHI	5759
sp|Q01526|14332_MAIZE	4577
sp|Q7XTE8|14332_ORYSJ	39947
sp|P85939|14332_PSEMZ	3357
sp|Q26537|14332_SCHMA	6183
sp|P93208|14332_SOLLC	4081
sp|Q43643|14332_SOLTU	4113
sp|P42644|14333_ARATH	3702
sp|P42650|14333_ENTHI	5759
sp|Q6ZKC0|14333_ORYSJ	39947
sp|P85941|14333_PSEMZ	3357
sp|P93209|14333_SOLLC	4081
sp|P46077|14334_ARATH	3702
sp|Q2R2W2|14334_ORYSJ	39947
sp|P85942|14334_PSEMZ	3357
sp|P42652|14334_SOLLC	4081
sp|P42645|14335_ARATH	3702
sp|Q6EUP4|14335_ORYSJ	39947
sp|P93210|14335_SOLLC	4081
sp|P93784|14335_SOLTU	4113
sp|P48349|14336_ARATH	3702
sp|Q06967|14336_ORYSJ	39947
sp|P93211|14336_SOLLC	4081
sp|Q96300|14337_ARATH	3702
sp|Q5QNB8|14337_ORYSJ	39947
sp|P93212|14337_SOLLC	4081
sp|P48348|14338_ARATH	3702
sp|Q2R1D5|14338_ORYSJ	39947
sp|P93213|14338_SOLLC	4081
sp|Q96299|14339_ARATH	3702
sp|P93214|14339_SOLLC	4081
sp|P29305|1433A_HORVU	4513
sp|Q96450|1433A_SOYBN	3847
sp|P93342|1433A_TOBAC	4097
sp|P42653|1433A_VICFA	3906
sp|P68250|1433B_BOVIN	9913
sp|Q5ZLQ6|1433B_CHICK	9031
sp|Q43470|1433B_HORVU	4513
sp|P31946|1433B_HUMAN	9606
sp|Q4R572|1433B_MACFA	9541
sp|Q9CQV8|1433B_MOUSE	10090
sp|A4K2U9|1433B_PONAB	9601
sp|P35213|1433B_RAT	10116
sp|P68251|1433B_SHEEP	9940
sp|Q96451|1433B_SOYBN	3847
sp|O49995|1433B_TOBAC	4097
sp|P42654|1433B_VICFA	3906
sp|Q5XGC8|1433B_XENTR	8364
sp|Q96452|1433C_SOYBN	3847
sp|P93343|1433C_TOBAC	4097
sp|Q96453|1433D_SOYBN	3847
sp|O49996|1433D_TOBAC	4097
sp|P62261|1433E_BOVIN	9913
sp|Q5ZMT0|1433E_CHICK	9031
sp|P92177|1433E_DROME	7227
sp|P62258|1433E_HUMAN	9606
sp|P62259|1433E_MOUSE	10090
sp|P62260|1433E_RAT	10116
sp|P62262|1433E_SHEEP	9940
sp|O49997|1433E_TOBAC	4097
sp|P68509|1433F_BOVIN	9913
sp|Q04917|1433F_HUMAN	9606
sp|P68510|1433F_MOUSE	10090
sp|P68511|1433F_RAT	10116
sp|O49998|1433F_TOBAC	4097
sp|P68252|1433G_BOVIN	9913
sp|Q5F3W6|1433G_CHICK	9031
sp|P61981|1433G_HUMAN	9606
sp|P61982|1433G_MOUSE	10090
sp|Q5RC20|1433G_PONAB	9601
sp|P61983|1433G_RAT	10116
sp|P68253|1433G_SHEEP	9940
sp|Q0VC36|1433S_BOVIN	9913
sp|P31947|1433S_HUMAN	9606
sp|O70456|1433S_MOUSE	10090
sp|O77642|1433S_SHEEP	9940
sp|Q3SZI4|1433T_BOVIN	9913
sp|Q5ZMD1|1433T_CHICK	9031
sp|P27348|1433T_HUMAN	9606
sp|P68254|1433T_MOUSE	10090
sp|Q5RFJ2|1433T_PONAB	9601
sp|Q6Q6X0|1433T_RABIT	9986
sp|P68255|1433T_RAT	10116
sp|Q52M98|1433T_XENLA	8355
sp|P29306|1433X_MAIZE	4577
sp|Q1HR36|1433Z_AEDAE	7159
sp|Q2F637|1433Z_BOMMO	7091
sp|P63103|1433Z_BOVIN	9913
sp|Q5ZKC9|1433Z_CHICK	9031
sp|P29310|1433Z_DROME	7227
sp|P63104|1433Z_HUMAN	9606
sp|P63101|1433Z_MOUSE	10090
sp|Q5R651|1433Z_PONAB	9601
sp|P63102|1433Z_RAT	10116
sp|P29361|1433Z_SHEEP	9940
sp|Q91896|1433Z_XENLA	8355
sp|Q6P4Z5|1433Z_XENTR	8364
sp|O42766|1433_CANAL	237561
sp|P52908|1433_CHLRE	3055
sp|P54632|1433_DICDI	44689
sp|O96436|1433_EIMTE	5802
sp|Q8SW28|1433_ENCCU	284813
sp|Q39757|1433_FUCVE	49266
sp|O65352|1433_HELAN	4232
sp|Q9SP07|1433_LILLO	4690
sp|P93259|1433_MESCR	3544
sp|Q25538|1433_NEOCA	29176
sp|P29307|1433_OENEH	85636
sp|P46266|1433_PEA	3888
sp|P84972|1433_POPEU	75702
sp|P29308|1433_SPIOL	3562
sp|Q41246|1433_TOBAC	4097
sp|Q99002|1433_TRIHA	5544
sp|P29309|1433_XENLA	8355
sp|Q6UFZ9|143B1_ONCMY	8022
sp|Q6UFZ8|143B2_ONCMY	8022
sp|Q5PRD0|143BA_DANRE	7955
sp|Q5XHK2|143BA_XENLA	8355
sp|Q7T356|143BB_DANRE	7955
sp|Q8AVQ3|143BB_XENLA	8355
sp|Q6PC29|143G1_DANRE	7955
sp|Q6UFZ3|143G1_ONCMY	8022
sp|Q6UFZ2|143G2_ONCMY	8022
sp|Q6PCG0|143GA_XENLA	8355
sp|Q6NRY9|143GB_XENLA	8355
sp|O55751|146R_IIV6	176652
sp|O55752|148R_IIV6	176652
sp|O55753|149L_IIV6	176652
sp|P14009|14KD_DAUCA	4039
sp|P16536|14KD_RHOSH	1063
sp|B2SAT5|14KL_BRUA1	430066
sp|Q2YKY9|14KL_BRUA2	359391
sp|P0C8N0|14KL_BRUAB	262698
sp|A9MC22|14KL_BRUC2	483179
sp|Q7CNS4|14KL_BRUME	224914
sp|A5VV34|14KL_BRUO2	444178
sp|A9WZ33|14KL_BRUSI	470137
sp|Q8FVU0|14KL_BRUSU	204722
sp|A6X5T5|14KL_OCHA4	439375
sp|O55755|156R_IIV6	176652
sp|O55757|159L_IIV6	176652
sp|O55758|160L_IIV6	176652
sp|O55760|162R_IIV6	176652
sp|O55761|165R_IIV6	176652
sp|O55762|169L_IIV6	176652
sp|Q80HU0|169_VACCW	10254
sp|E7CY70|16ABF_BIFLN	216816
sp|Q06JG5|16D10_MELAR	6304
sp|Q06JG4|16D10_MELHA	6305
sp|Q6YKB1|16D10_MELIC	6306
sp|Q06JG6|16D10_MELJA	6303
sp|O55764|172L_IIV6	176652
sp|O55765|175R_IIV6	176652
sp|P50927|17KD_RICAM	33989
sp|P50928|17KD_RICAU	787
sp|Q84I68|17KD_RICBE	33990
sp|Q1RGK9|17KD_RICBR	336407
sp|P29697|17KD_RICCA	788
sp|P0A3N4|17KD_RICCN	272944
sp|Q9F9F2|17KD_RICFE	315456
sp|Q52764|17KD_RICJY	652620
sp|P50929|17KD_RICMO	33991
sp|P50930|17KD_RICPA	35792
sp|P16624|17KD_RICPR	272947
sp|P50931|17KD_RICRH	33992
sp|P0A3N5|17KD_RICRI	783
sp|Q7PA29|17KD_RICS2	272951
sp|P22882|17KD_RICTY	257363
sp|P16909|18C_DROME	7227
sp|P46729|18K1_MYCAV	1764
sp|P46730|18K1_MYCIT	1767
sp|P46731|18K2_MYCAV	1764
sp|P46732|18K2_MYCIT	1767
sp|P12809|18KD_MYCLE	272631
sp|O55769|192R_IIV6	176652
sp|P05080|194K_TRVSY	12298
sp|O55771|195L_IIV6	176652
sp|P30375|1A01_GORGO	9595
sp|P16209|1A01_PANTR	9598
sp|P16211|1A01_PONPY	9600
sp|P30515|1A01_SAGOE	9490
sp|P30376|1A02_GORGO	9595
sp|P16210|1A02_PANTR	9598
sp|P30377|1A03_GORGO	9595
sp|P13748|1A03_PANTR	9598
sp|P30378|1A04_GORGO	9595
sp|P13749|1A04_PANTR	9598
sp|Q9LQ10|1A110_ARATH	3702
sp|Q9S9U6|1A111_ARATH	3702
sp|Q8GYY0|1A112_ARATH	3702
sp|Q06429|1A11_ARATH	3702
sp|P23599|1A11_CUCMA	3661
sp|P23279|1A11_CUCPE	3663
sp|A2XLL2|1A11_ORYSI	39946
sp|Q10DK7|1A11_ORYSJ	39947
sp|Q9MB95|1A11_PRUMU	102107
sp|Q06402|1A12_ARATH	3702
sp|Q00257|1A12_CUCMA	3661
sp|Q00379|1A12_CUCPE	3663
sp|P18485|1A12_SOLLC	4081
sp|Q42881|1A13_SOLLC	4081
sp|Q43309|1A14_ARATH	3702
sp|P29535|1A14_SOLLC	4081
sp|Q37001|1A15_ARATH	3702
sp|Q9SAR0|1A16_ARATH	3702
sp|Q9STR4|1A17_ARATH	3702
sp|Q9T065|1A18_ARATH	3702
sp|Q9M2Y8|1A19_ARATH	3702
sp|P27486|1A1C_DIACA	3570
sp|P37821|1A1C_MALDO	3750
sp|P31531|1A1C_SOYBN	3847
sp|Q07262|1A1C_TOBAC	4097
sp|Q01912|1A1C_VIGRR	3916
sp|A1TVP2|1A1D_ACIAC	397945
sp|B9MGI8|1A1D_ACIET	535289
sp|B9JJB7|1A1D_AGRRK	311403
sp|B9K206|1A1D_AGRVS	311402
sp|Q89XR6|1A1D_BRADU	224911
sp|A5EJ46|1A1D_BRASB	288000
sp|A4YUJ5|1A1D_BRASO	114615
sp|B1YYR8|1A1D_BURA4	398577
sp|Q1BL32|1A1D_BURCA	331271
sp|B1K774|1A1D_BURCC	406425
sp|A0AXI7|1A1D_BURCH	331272
sp|B4EJA6|1A1D_BURCJ	216591
sp|Q0B569|1A1D_BURCM	339670
sp|Q390Z5|1A1D_BURL3	482957
sp|A9AQJ3|1A1D_BURM1	395019
sp|A3ME84|1A1D_BURM7	320389
sp|A2RWH4|1A1D_BURM9	412022
sp|Q62CE3|1A1D_BURMA	243160
sp|A1UVN3|1A1D_BURMS	320388
sp|A3P669|1A1D_BURP0	357348
sp|Q3JLQ0|1A1D_BURP1	320372
sp|A3NKK4|1A1D_BURP6	320373
sp|Q63KN7|1A1D_BURPS	272560
sp|Q2T6A1|1A1D_BURTA	271848
sp|A4JKV8|1A1D_BURVG	269482
sp|Q5KMX3|1A1D_CRYNJ	214684
sp|Q0K1H0|1A1D_CUPNH	381666
sp|Q7M523|1A1D_CYBSA	907340
sp|Q9ZHW3|1A1D_ENTCL	550
sp|B8IP05|1A1D_METNO	460265
sp|A2SLW2|1A1D_METPP	420662
sp|B0UGM0|1A1D_METS4	426117
sp|B2TBV3|1A1D_PARPJ	398527
sp|Q13ME5|1A1D_PARXL	266265
sp|Q48KS9|1A1D_PSE14	264730
sp|Q51813|1A1D_PSEFL	294
sp|Q5PWZ8|1A1D_PSEPU	303
sp|P30297|1A1D_PSES0	29439
sp|Q87YW7|1A1D_PSESM	223283
sp|Q4ZVH4|1A1D_PSEU2	205918
sp|Q00740|1A1D_PSEUD	74568
sp|Q9V2L2|1A1D_PYRAB	272844
sp|Q8U4R3|1A1D_PYRFU	186497
sp|O57809|1A1D_PYRHO	70601
sp|B2UGM5|1A1D_RALPJ	402626
sp|Q8XS35|1A1D_RALSO	267608
sp|Q98AM7|1A1D_RHILO	266835
sp|Q93AG0|1A1D_RHILV	387
sp|Q9AHF0|1A1D_RHIRD	358
sp|Q9URX3|1A1D_SCHPO	284812
sp|Q9WY68|1A1D_THEMA	243274
sp|Q6J256|1A1D_VARPD	34073
sp|C5CQC9|1A1D_VARPS	543728
sp|Q5E9H2|1A1L1_BOVIN	9913
sp|Q96QU6|1A1L1_HUMAN	9606
sp|A2AIG8|1A1L1_MOUSE	10090
sp|Q9W698|1A1L1_TAKRU	31033
sp|Q4AC99|1A1L2_HUMAN	9606
sp|Q3UX83|1A1L2_MOUSE	10090
sp|Q96355|1AP1_BRAOT	36774
sp|P0DJY0|1ATF_PRRSS	857306
sp|P03589|1A_AMVLE	12322
sp|Q00020|1A_BBMV	12301
sp|P03588|1A_BMV	12302
sp|P27752|1A_CCMV	12303
sp|P17769|1A_CMVFN	12307
sp|Q83270|1A_CMVII	117113
sp|Q66121|1A_CMVIX	117114
sp|O40976|1A_CMVNT	117124
sp|P20122|1A_CMVO	12309
sp|P06011|1A_CMVQ	12310
sp|Q83264|1A_CMVY	12312
sp|Q83943|1A_OLV2I	650489
sp|P28726|1A_PSVJ	12314
sp|Q9DUT3|1A_PZSVT	650488
sp|P28931|1A_TAV	12315
sp|P89680|1A_TOBSV	12318
sp|P30379|1B01_GORGO	9595
sp|P13750|1B01_PANTR	9598
sp|P30516|1B01_SAGOE	9490
sp|P30380|1B02_GORGO	9595
sp|P13751|1B02_PANTR	9598
sp|P30381|1B03_GORGO	9595
sp|P30382|1B04_GORGO	9595
sp|P30383|1C01_GORGO	9595
sp|P30686|1C01_PANTR	9598
sp|P30517|1C01_SAGOE	9490
sp|P30385|1C02_GORGO	9595
sp|P30386|1C03_GORGO	9595
sp|P30387|1C04_GORGO	9595
sp|P16215|1C28_PANTR	9598
sp|O17433|1CPX_DIRIM	6287
sp|P52570|1CPX_ONCVO	6282
sp|Q84PN8|1FEH1_WHEAT	4565
sp|Q84LA1|1FEH2_WHEAT	4565
sp|B6DZC8|1FEH3_WHEAT	4565
sp|B6DZD1|1FEH_AEGSP	4573
sp|B6DZD2|1FEH_AEGTA	37682
sp|D2IGW7|1FEH_BROPI	629273
sp|Q70AT7|1FEH_HORVU	4513
sp|B6DXP5|1FEH_LEYCH	52714
sp|B6DZD0|1FEH_TRIUA	4572
sp|O23507|1MMP_ARATH	3702
sp|P30388|1OKO_GORGO	9595
sp|P0DMQ7|2003A_MYCTU	83332
sp|Q91FX0|200R_IIV6	176652
sp|Q91FW4|206L_IIV6	176652
sp|Q8MIS5|209L2_MACMU	9544
sp|Q8QZQ9|209R_IIV6	176652
sp|Q91FW0|211L_IIV6	176652
sp|Q91FV9|212L_IIV6	176652
sp|Q91FV5|216R_IIV6	176652
sp|Q91FV3|218R_IIV6	176652
sp|P17407|21KD_DAUCA	4039
sp|P15256|21KD_ZYMMA	555217
sp|Q91FV0|221L_IIV6	176652
sp|Q91FU6|226R_IIV6	176652
sp|Q91FU5|227L_IIV6	176652
sp|Q91FU4|228L_IIV6	176652
sp|A9CB93|22K_ADES1	189830
sp|P22282|22P1_RAT	10116
sp|P22283|22P2_RAT	10116
sp|Q91FT8|234R_IIV6	176652
sp|Q91FT7|235L_IIV6	176652
sp|Q91FT6|236L_IIV6	176652
sp|Q91FT4|238R_IIV6	176652
sp|P80166|23KD_GEOSE	1422
sp|Q91FT2|240R_IIV6	176652
sp|Q91FT1|241L_IIV6	176652
sp|Q91FT0|242L_IIV6	176652
sp|Q91FS6|246L_IIV6	176652
sp|Q91FS5|247L_IIV6	176652
sp|Q91FS3|249R_IIV6	176652
sp|P14592|24KD_PLACH	5825
sp|Q91FS2|250L_IIV6	176652
sp|Q91FR9|253L_IIV6	176652
sp|Q91FR8|254L_IIV6	176652
sp|Q91FR7|255L_IIV6	176652
sp|Q6STM1|25DK1_PSEPU	303
sp|M5AWY0|25DK2_PSEPU	303
sp|P23170|25KD_SARPE	7386
sp|Q8QZQ8|261R_IIV6	176652
sp|P83072|26KD_BACCE	1396
sp|Q91FQ1|272L_IIV6	176652
sp|Q91FQ0|273R_IIV6	176652
sp|Q91FP0|284R_IIV6	176652
sp|Q91FN9|285L_IIV6	176652
sp|Q91FN7|287R_IIV6	176652
sp|Q91FN5|289L_IIV6	176652
sp|P19361|28KD_MYCLE	272631
sp|P33405|28KD_TRIFO	56690
sp|Q91FN1|293R_IIV6	176652
sp|P84001|29C0_ANCSP	280265
sp|O18178|2A51_CAEEL	6239
sp|O04375|2A5A_ARATH	3702
sp|Q15172|2A5A_HUMAN	9606
sp|Q6PD03|2A5A_MOUSE	10090
sp|O04376|2A5B_ARATH	3702
sp|Q15173|2A5B_HUMAN	9606
sp|Q6PD28|2A5B_MOUSE	10090
sp|Q28647|2A5B_RABIT	9986
sp|Q80W83|2A5B_RAT	10116
sp|Q9ZQY6|2A5D_ARATH	3702
sp|Q14738|2A5D_HUMAN	9606
sp|Q28653|2A5D_RABIT	9986
